reviewText,summary,unixReviewTime,reviewTime,rating,label
"He's a video voyeur, she's deceitful, he's a 3rd wheel and together they're....unsympathetic.  He's arrogant, she's snotty, he's a tool and together they're... obnoxious.  He's gone, she's hysterical, he's psychotic and together they're...spineless.So just to recap, we have a cast of characters that are: unsympathetic, obnoxious, spineless and in survival horror if the victims suck the killer at least has to be interesting but ""A Night in the Woods"" gives us neither; just 83 minutes of found footage dramarama and the possibility that there MIGHT be something insidious lurking in a woods that's in desperate need of the forest equivalent of propecia.  :(",Where's Jason Voorhees when we need him?,1401321600,"05 29, 2014",2,-1
"Cheese, cheese, cheese, and more cheese than you ever imagined was possible in a short few hours of cheese.  Cheese.",Doesn't get worse than this,1400803200,"05 23, 2014",1,-1
"This second season has the characters stuck in Neverland, and it drags on and on.Sorry to say that i lost interest.",Not Up to Season 1,1391385600,"02 3, 2014",2,-1
"Couldn't get past the obnoxious sitcom audience laughter. I mean, they pushed the button for ""laugh"" EVERY time someone said something.....Corny as hell. Still an Anna Faris fan though, but this show is some bulls***",I tried.,1403395200,"06 22, 2014",1,-1
"If you loved The Vicious Brothers and their film ""Grave Encounters,"" they're hoping you'll flock to buy the next chapter of their horror saga creatively titled ""Grave Encounters 2.""  Utilizing the increasingly popular ""found footage"" genre that combines elements of the thriller into a faux documentary presentation, ""Grave Encounters"" was a reasonably effective (if not spectacularly original) entry into the horror arena.  It does seem that every low budget scary movie of late thinks that this is the go to genre of filmmaking, so it's becoming more difficult to distinguish inventive works from the overcrowded pack.  This sequel employs the same device to carry out the story.  And it is just so tired already!  But as long as the movie has something fresh to offer, found footage can still make for a thrilling visceral experience.  I may not have hated ""Grave Encounters 2"" as much as some  but after a reasonably promising set up, the film seemed to implode on itself with a lunatic (and ill conceived) final act.The movie takes place roughly two years after the events of the first movie.  A film student (Richard Harmon) is obsessed with the footage of the first film and decides to see if the events depicted were real or not.  As any remarkably sane person would do, he jazzembles some friends to break into the psychiatric hospital represented two years prior.  Even if everything is real (which he believes), his knowledge of the place and its monsters should provide plenty of clues for survival.  There isn't much more to tell without revealing spoilers.  I'll just say that the introduction (which takes a VERY LONG time) is handled well enough, but a major twist in the hospital kind of derails the franchise.  Very little makes sense after this revelation and the film just gets loopier by the second, and not in a particularly good way.I liked that there is a distinct connection to the first film. Here, The Vicious Brothers made a smart decision.  This movie presupposes that you've seen the original.  Although you can certainly watch this as a stand alone, the finale will lose some of its impact.  But maybe that's a good thing as I really thought that this was the weakest point in the series so far.  If you remember the stylistic differences between ""Blair Witch"" and its abysmal sequel, some of the same mistakes were made here.  It's almost too meta, too referential to the original and so it loses a unique voice of its own.  And with the choices made in the conclusion, it defies the logic of the first picture and this is always something that irritates me.  KGHarris, 3 13.",A Found Footage Sequel With A Slow Start AND An Ill Conceived Finale,1362096000,"03 1, 2013",2,-1
"I did not like the 1st episode but a preview Documentary not the show, if the 1st show comes out, I then will view it and give a better rating next time.",Amost Human,1384905600,"11 20, 2013",2,-1
"Daniel Lutz is probably the most annoying person I have ever seen in a documentary. He comes off as obnoxious and immature.  To make matters worse it seemed like a vanity piece for him and because of that the rest of the movie felt and probably was a sham.  It was just a way for him to make a quick buck and get some attention.  The shots of him playing guitar were totally unnecessary and I really could not find one likeable thing about this man.  I have never seen a documentary where the main subject has not one redeeming quality.  Well, this was a first for me because by the end I still couldn&#8217;t see anything about Mr. Lutz that made me want to root for him.  In fact it was quite the opposite.  I hope this was his 15 minutes and we never have to hear or see from him again.It was very hard to sit through and I didn&#8217;t believe one word he said.  He actually reminded me of a prison inmate that would say anything to get parole.",Unwatchable,1364774400,"04 1, 2013",1,-1
Last season was so much better.,One Star,1404864000,"07 9, 2014",1,-1
"This series is awful. If you like looking at very faint dots of refracted light taken in photo, or Blankets that were obviously tied to a string in a manner to move them then you might like it. Everyone claims to see a ghost, but their footage is so poor that a ton of other explanations could account for what is presented. Like Bigfoot and UFO's... When real concrete, scientific and fully documented proof is discovered then all this is just non sense.",If you like looking at very faint dots of refracted light taken ...,1405209600,"07 13, 2014",1,-1
"After the last episode where the studio couldn't even do proper research on military uniforms and dressed their soldiers in Marine uniforms, the show lost points with me (I know most people don't know the difference nor do they care, but I do).  This week's story line left me so disinterested I turned it off after 15 minutes and deleted the program from my watchlist.  The characters also have not developed much depth. There's no chemistry for me.",Losing Interest,1394064000,"03 6, 2014",2,-1
"With an actress like Allison Janney, I expected a quality TV program. After following her Mom's (Allison Janney) example, Anna Fans plays a daughter who spent her life drinking and in dead end relationships. Fans is trying to turn her like around and is now sober and attending AA. .Although Fans isn't drinking, little else has changed in her life.. She has an affair with her married boss who is the manager where she works as a waitress   a job she hates. Examples of the pathetic jokes including Fan telling her own daughter she cannot tell her not to smoke pot or drink because that was her quote in her high school year book and calling Janney's date her &#34;new Dad&#34;.",A Disappointing Attempt at Comedy,1400198400,"05 16, 2014",2,-1
"After watching this season, I went brain dead and didn't realize how bad this season was till I bought Season 14 out of boredom and of course got hooked into another season.  Made me realize how bad and lame Season 15 was. Season 14 rocked, absolute ruthless gameplay the way the show should be.  No Showmances and idiots.  Wish I could get a Season 15 refund.  Watch BB14 for some cljazzic drama the way it's always been in BB.",Lame McCranda Season,1374019200,"07 17, 2013",2,-1
"I had high hopes for this movie based on some of the other reviews and the fact that I like Richard Gere and Susan Sarandon. Unfortunately, there were few redeeming qualities about this movie and their acting wasn't among them.The storyline fell flat, the acting was shallow, and Richard Gere's character was a total A hole. Didn't care what happened to him at all. And it turns out that his wife, played by Susan Sarandon, was just as bad. She really didn't care what he did or how he did it as long as he didn't bring his problems ""to their doorstep"" or get their daughter in trouble (the daughter was the firm's CFO).The entire film felt like a made for TV movie, not a national theater release. Actually, it felt like a Lifetime channel made for TV movie!The only redeeming character was the young man who begrudgingly helped Gere's character. He was the only one who had a heart and deserved leniency. He and maybe Gere's daughter.The kicker for me though, was that the movie was so poorly done that they put Susan Sarandon in a cheap prom like gown to go to a charity ball. Now, keep in mind that Sarandon and Gere's characters are multi millionaires in their mid 50s. So why in the world would she be in an ill fitting ugly cheap dress that looked like a 1980s prom gown?Why do I care about the dress? Because it just highlighted the fact that the writers and directors did not pay attention to small details that would have made this film more believable and more worth watching. As it is, Arbitrage was a thrill less drama with a stupid ending that should have left me wondering what would happen to Gere's character. Instead, I was left wondering why in the world I wasted my time and money on this ridiculous movie.",Save your money & don't waste your time!,1350691200,"10 20, 2012",1,-1
"This kept coming up on my ""Recommended"" page because I've been watching a lot of BBC series on Prime lately, so I thought, Oh, why not.This was a joint production between ITV and PBS, designed primarily for the American market.  This explains the heaving decolletage and lip augmentation for the ladies, and the too long hipster haircuts on the dudes, one of whom looks for all the world like Bob Dylan in his mid 60s Carnaby Street phase.  Theoretically, the movie is based on a novel by Jane Austen.  But even if you're not an ""Austen purist"", it would be hard to cljazz this movie as anything other than a guilty pleasure, though I couldn't tell you where the pleasure is to be derived.  If you want an uncomplicated adaptation of Austen that focuses on the love story to the exclusion of all other concerns, I recommend the Gwyneth version of ""Emma""    at least that movie is occasionally humorous.I'm finding it hard to find things to say about this production.  It was over in about and hour and a half.  All background, characterization, and nuance were thrown overboard in order to connect the dots on the map in the most single minded and simple minded manner that would arrive at the final destination.  The heroine, as played by Billie Piper, bears not the slightest resemblance to the uptight stick in the mud Fanny Price from the novel.  (Well, okay, perhaps that's an improvement.)  Piper plays Price as a coltish ingenue with her hair perpetually down.  And, from the looks of it, bleached.  Hip.Blake Ritson as Edmund is the only actor among the younger members of the cast who seems to be making any effort to play a recognizably Austenian character.  Generally speaking, the younger members of the cast act too ""modern"", particularly the young woman who plays Mary Crawford.  The older actors are hardly given any screen time, so I can't comment on their efforts.The fact that the entirety of the movie was shot on one location    some grand old pile or other in Yorkshire    says volumes about the cheapness of the production.  Neither ITV or PBS really laid down any serious money for multiple sets or additional location shooting.  A lazy production for lazy viewers:  an adaptation of a literary cljazzic done in the forgettable style of a ""Hot Pocket"" microwaveable meal.  2 out of 5.","""Hot Pocket"" version of Austen",1380412800,"09 29, 2013",2,-1
I looked for the humor. Didn't find it. Was it hiding in the code on one of their computers? Seriously a snoozzzzze fest. Like Ed Begley Jr but the whole series should not move forward. Admittedly I'm not in this age bracket anymore but do work in tech so at least some of this content I should have found delight in however sadly I did not.Next.,Z for ZETAS....as in last place,1366934400,"04 26, 2013",2,-1
"I'm surprised so many people enjoyed this show. I found the main character to be unpleasant and unlikable. The case was very dark, and there was so much smoking it was making me nauseous!","Too dark, unattached",1391990400,"02 10, 2014",2,-1
"The special effects are really poor, even for SciFi. This series is tied into a computer game, something that is going to be the next con job (like action figures became, where the made a series just to sell toys). Maybe the graphics are so bad because they wanted to match the 8 year old consoles graphics? I watched the pilot in 3 sittings because I got bored and started doing something else.They should have kept Alphas, or some other good series, instead of making this.",Cliche; hope it gets better,1369094400,"05 21, 2013",2,-1
"couldn't hold my attention, overuse of graphic violence killed the storyline which might have been good given the era of the story",graphic violence,1370563200,"06 7, 2013",2,-1
"Stopped watching about 5 minutes in, not at all interested.  Never grabbed my attention and the animation (even with the disclaimer) seemed really terrible.",Not for me,1366502400,"04 21, 2013",2,-1
"BOSCH is a great series of book which huge TV potential, but this pilot does the character no justice.BOSCH is set in Los Angeles with wonderful and picturesque settings but in this pilot the actor's overall demeanor and lack of personality quickly diminishes the entire show into a flashback detective caught in today's world.The cliffhanger was actually the best part of the entire show but it was definitely too late.I was so excited to hear this pilot was being done but the result was less than apealing. overall great books poor pilot attempt.",50's detective caught in today's world.,1393459200,"02 27, 2014",2,-1
"I've tried several Amazon series, and each one has too much swearing.  Right off the bat, this one has swearing.. literally in the first sentence!  That is such a turn off!  Every sentence after that is much the same.  I finally couldn't take it anymore.  I'm completely done with Amazon series.  Disappointed.",NO,1396396800,"04 2, 2014",1,-1
"DO NOT BUY THIS!!!!!This is NOT the episode.It is the under 2 minute ""prequel"" that is available FREE at the BBC America website.Someone at Amazon is either incompetent (at best) or greedy (at worst).I OFFICIALLY ****PROTEST**** BEING CHARGED FOR THIS.",AMAZON IS RIPPING PEOPLE OFF!!!,1324857600,"12 26, 2011",1,-1
"This show is a disappointing production overall. Story, acting, singing, and direction all pretty bad.  How do you make Bebe Neuwirth look bad?  She is an amazing singer actor and she couldn't shine in this terrible production.",Can't have musical with bad singers,1367107200,"04 28, 2013",2,-1
I would not recommend this show.  It's all about her and her problems.  I got weary of hearing about her problems while the renovation was being done.  I wanted to hear discussion of the project.,Unsatisfying,1373068800,"07 6, 2013",2,-1
Horrible acting mixed with a stupid story line made for hilarity in this supposed horror movie. I do not recommend this unless you want a good laugh with a disappointing end.,I laughed more than anything,1391904000,"02 9, 2014",2,-1
"I watched and enjoyed season 1 for a lot of the same reasons others did.  I expected more of the same this season.  I made it through three episodes and stopped.  It is a non stop series of scenes depicting humiliation, gratuitous cruelty and violence, outright torture, sadism, bondage and obedience, degrading and violent sexuality, simple ghoulishness, and on and on. I find nothing redeeming in this series. There is nothing in it I would call a plot or a narrative arc or character development.  Any more than there is in your average porno production.  Just a pretext for more ""torture porn.""There is no wit or humor or depth or insight, either.  It is just relentlessly and oppressively cruel.The fact that it has so many positive reviews tells me that it has found a cult following   not that it actually deserves positive reviews.I think the actors in this series are not only wasted. I think they are degrading themselves and damaging their reputations by participating in the project. I will never be able to watch Jessica Lang, James Cromwell, Evan Peters or any of the other actors without unfortunate flashbacks to this series. Unfortunately, I used to enjoy these and other artists connected with the series. I wish I had never purchased the first episode. At least then I wouldn't have these awful jazzociations tainting my memories of these actors.",a gross disappointment,1357257600,"01 4, 2013",1,-1
"I thought I would give the movie a chance, knowing that some movies can start off slow. After 15 minutes I had to give up. I was not impressed with any of the acting in this film. Take heed and pjazz this one by, it was not well made or any good acting in it.",Wasted time,1392595200,"02 17, 2014",1,-1
"Grave Encounters 2 is a found footage film that follows Alex, an aspiring filmmaker; Alex, who recently posted a negative review for ""Grave Encounters"", begins to receive eerie messages that have him questioning the original film's authenticity. Alex eventually believes the film is real, and convinces his friends to travel with him to the Grave Encounters' shooting location, a mental hospital, to get proof. Grave Encounters 2 has an interesting concept, but lacks the essential horror elements (terror, suspense, atmosphere, etc.)The story in Grave Encounters 2 is interesting; I know this concept has been done before, but it's not something that's been overdone, so I was genuinely interested. The execution, however, was poor. The film uses the first 30 minutes or so to build up the mystery and introduce develop the characters. A horror film with build up and characters? Great! However, the build up mystery in this film is very dull since it lacks suspense and creepiness, and the characters aren't actually deep, despite spending a third of the film learning about them  we see the surface of the characters, and they're irritable and illogical. So, the first act of the film is basically useless backstory that could've been told more efficiently.The rest of the film takes place in the mental hospital. Again, the tension is absent throughout the film; this makes the jump scares ineffective, except for 1 or 2. Most of the film is the group walking into a room, seeing something paranormal and being chased out; running from room to room, you'd think you were watching an episode of Scooby Doo. I won't spoil the final third of the film, but it's actually somewhat decent; the explanation is twisted and somewhat unique; I'm sure there are a few hardcore Grave Encounter fans that will enjoy it. I'm not saying it's the greatest finale, but it adds to the dull atmosphere tone of this film. My final complaint for the movie overall: the poor use of an immensely creepy and haunting setting  the opportunity to build a dreadful atmosphere is completely missed, and the setting is basically ignored. The acting was mostly good, occasionally some of the dialogue would feel forced and there was some overacting.Overall, Grave Encounters 2 has an interesting concept and a decent final act. But, most of the film is uneventful, boring, and uninspired; the tension is absent, the jump scares are ineffective, and poorly uses, actually, completely forgets about it's setting. Barely enough to warrant 2 stars, I recommend a rental for horror fans. As of 2 23 13, this film is available on Netflix Streaming.Grave Encounters 2 has strong violence and blood.","Interesting Concept, But Lacks The Essential Horror Elements (Terror, Suspense, Atmosphere, etc.)...",1361664000,"02 24, 2013",2,-1
"Riley Keough and Juno Temple star in Jack & Diane which is basically a love story between two young women and disguised as a warewolf story as well. But the whole warewolf storyline was pretty much vacant and nothing, and I mean NOTHING happens in this movie. The writer director couldn't create a full and compelling story, the writing is flat, the acting is only really good from Juno Temple, and the direction is sloppy. And the way Riley Keough looks in this movie is like a young Elvis Presley which is I'm sure intentional since that is her grandfather for crying out loud! I just didn't believe the relationship between Jack & Diane, they fall in love way too quickly and I can't figure out why they do? This movie is pointless and I'm only giving it 2 stars (way too generous, I know) because of Temple's performance.",Huh?,1363219200,"03 14, 2013",2,-1
I made it though 12 minutes and couldn't take the annoying 'whine' which was supposed to be 'comical' I suppose. Cliche drivel. Nothing clever  a guy in make up. a man with a bad gay act. commercial spots half heartedly thrown in randomly. I am not sure who would find this funny  I think middle school kids have more sense and tact and a more complex sense of humor. The world needs to back off this type of junk and feed off something with intelligence and maturity.,This is why I got rid of my TV.,1378252800,"09 4, 2013",1,-1
"London Hospital Season 1 [HD]  After watching Selfridges and Call the Midwives, I had high expectations for this series, but after 2 episodes I couldn't become attached to it. To be fair, I should give it another chance, but I'll give it some time between so I can start over with a fresh view. Take a look for yourself. I'd be interested to know what you think. You might change my mind.",London Hospital Season 1 [HD],1389398400,"01 11, 2014",2,-1
"Again, let me offer up this defense before I go any further: I'm not opposed to the whole `found footage' phenomenon.  As I've said, I think there's a spark of brilliance behind every one of these films.  If there's any fault to this entire movement, it's that too many stories that would be better served and received by being built as a regular feature (meaning NOT as a found footage vehicle) are, instead, being done on the fast and the cheap by taking this somewhat easy way out.  Still, if the PARANORMAL ACTIVITY franchise teaches us anything, it's that ""if you build it, people will come"" ... so settle in for the long haul, society.  It looks like `found footage' is here to stay.(NOTE: The following review may contain minor spoilers necessary solely for the discussion of plot and characters.  If you're the kind of reader who prefers a review entirely spoiler free, then I'd encourage you to skip down to the last two paragraphs for my final jazzessment.  If, however, you're accepting of a few modest hints at `things to come,' then read on ...)I didn't see the original GRAVE ENCOUNTERS, so I'm only going on what I've been able to ascertain from some quick reading; but it looks like that 2011 flick tapped a vein: budgeted on a slick $1 million, it at least had legs strong enough to start a franchise, and it's second installment, GRAVE ENCOUNTERS 2, even garnered the embellishment of the Tribeca Film series, so that's none too shabby.  While the first feature explored what happened when the production crew of a ghost hunting program actually ran afoul of real ghosts, the second tweaked the formula just a bit.Film student and horror enthusiast Alex Wright (played by Richard Harmon) believed that GRAVE ENCOUNTERS was a legitimate conspiracy released to audiences.  He contends that what happened in the ""film"" was actually a true story, but it was only ""marketed"" as a fictional film in order to get it before the mjazzes.  Out to prove his point, he enlists the aid of his fellow cljazzmates to scout out the real location of the original `encounters' so that they may probe the condemned psychiatric hospital for true spirits.  What he finds brings him face to face with some grim truths that might spell doom for those who joined him for such a personal haunting.This horror schlock is brought to you by the same team who did the first outing: the Vicious Brothers.  At a glance over on IMDB.com, it would appear this franchise is presently the only thing they have to their name, but, in their defense, there's enough charm, gore, and inspiration that I wouldn't be all that surprised to see more from them.  Granted, not every stone turned over here is all that original, but there's a pleasant enough mix of solid performances, predictable developments, and harmless scares that they're probably destined to do another one, at least, or launch some other screamer on unsuspecting audiences.What I didn't like was the blatant stupidity of so many of these characters.  Yes, I realize that a `working stupidity' kind of goes hand in hand with horror films.  But you would think that a group of young film nerds   ones who have made a college career out of mildly sending up the same genre with their own little pet projects   would know best what trips and traps to NOT fall into here.  Once they're deposited in the psychiatric hospital, all of what they knew before seems to vanish quicker than the first virgin (another horror film staple), and that's sad.  If they were so smart, why didn't they plan this all out better?  If they were so creative, why didn't they expect some of what awaited them?  If they truly believed everything in the first film was a legitimate spectral event, why wouldn't they have gone in better prepared than they did?I know, I know, I know.  It's a horror film, after all, and that's what suffices for a horror film in this day and age.  Put your brain on `pause' and you're liable to enjoy this one a bit more than I did.GRAVE ENCOUNTERS 2 is produced by Death Awaits Cinema, Twin Engine Films, and Pink Buffalo Films.  The film appeared as part of the Tribeca Film series.  DVD distribution is being handled by New Video.  As for the technical specifications, much of it looks and sounds solid, though there is some obvious distortion done deliberately due to the nature of the `found footage film' phenomenon; however, I didn't find any of it unusually distracting from the experience, though some muffled audio was tough to hear.  Sadly, there's only a single special feature; it's listed as ""An Interview with the Vicious Brothers,"" but it's essentially a 3 minute blurb about the film   I'm guessing it was almost what they said when they pitched this idea   and it's disappointing.RECOMMENDED only for fans of horror and or found footage films.  Outside of the basic storytelling premise   that the Vicious Brothers kinda sorta intended for this to be `respected' as a legitimate found footage flick   there's nothing new here.  As I've tried to be clear above, it's kinda sorta sad that the whole `found footage phenomenon' has come full circle to the point now where fully realized stories that may've been better served by not being filmed this way (as `found footage') are still being churned out by an industry that apparently never heard a bad idea.  I think GRAVE would've been better constructed as a traditional horror film   the very ones it thumbs its nose at   but maybe that's just me.  Odds are that, if `found footage' is your thing, you might enjoy this one more than I did.In the interests of fairness, I'm pleased to disclose that the fine folks at New Video provided me with an advance DVD screener of GRAVE ENCOUNTERS 2 for the expressed purpose of completing this review.","Some Sequels Are A GRAVE Idea, Indeed",1362009600,"02 28, 2013",2,-1
"Explanation For Lower Rating:I'm not sure what the History Channel is doing with their DVD releases this year, but it is certainly a step in the wrong direction.  When they released ""Pawn Stars: Volume Three,"" many people jazzumed that the show would be Season Three as the other two seasons of the program had been released in their entirety.  It was, in fact, only sixteen episodes.  When they released ""American Pickers: Volume Two,"" it was the same thing.  Season One had been released with all episodes, but this Volume Two was only eight episodes of Season Two.  I know some people that preordered sight unseen, or just weren't paying attention, felt a little shortchanged by these smaller portions as opposed to what they had jazzumed were full season DVD releases.  Personally, I didn't agree with the decision  but, at least, the DVD packaging was very clear about what was included.  Anyone who read the box knew what to expect  how many episodes and which ones, so it wasn't a blind investment!Not so for ""American Restoration, Volume One!""  I am sitting here with the DVD in hand and nowhere does it say how many episodes are inside.  Never mind that it doesn't list them (which in my opinion it should if it is not a Complete Season package)  it doesn't even tell you how many episodes you are getting.  I suppose I'm supposed to look at the running time and do some estimated mathematics?  I know this may seem trivial to some or that I'm overreacting, but I think the company owes potential buyers this information.  My lower rating, therefore, reflects the History Channel's (or A&E; Networks distributing) apparent disregard for its own fan base.  I don't like to make purchases without knowing exactly what I'm paying for!I, however, will tell you what is inside.  The 2 DVD set has sixteen episodes:  all four from the abbreviated Season One and the first twelve from Season Two.  Really, how hard would it have been to include the fact that there were sixteen episodes on the DVD box?Season One: (1) Hopalong Rock, (2) Ice Cold, (3) Lights Out, and (4) Buttered Up.Season Two: (1) Cooler Kings, (2) Knockout, (3) Duck and Cover, (4)Pumped Up, (5) Space Kowboy, (6) Jackpot, (7) Safe Keeping, (8) Suck Up, (9) Rev'd Up, (10) Apples and X Rays, (11) Hot & Cold, and (12) Secret Fan.Actual Review:I will be brief in my actual review since I already went on a tirade.  ""American Restoration"" is an offshoot of the popular ""Pawn Stars,"" and fits comfortably into the History Channel's stable of reality based programming.  Its star (Rick Dale) made semi regular appearances on that program, but now we get a closer look at what he does.  Based in Las Vegas, Dale and team locate objects that might be of value (or represent lost bits of Americana) and figure out ways to restore the item to its former glory.  It's an easy show to like and fascinating especially if you enjoy antiquing or modern day treasure hunting shows (Pawn Stars, Storage Wars and others).  I found it very interesting to see the different techniques of this unusual art form  and I do think Dale is an artist!  The program itself merits four stars.  KGHarris, 11 11.",16 Episodes Of A Fascinating History Channel Original With Unforgivably Bad DVD Marketing,1320537600,"11 6, 2011",2,-1
"Parts of his performance made me cringe they we so awful. He's a terrific actor, so I don't know what was happening here. He didn't have chemistry with any of the cast and the whole thing seemed awkward and forced. Pilots can be a little rough around the edges, so maybe this will get better with time. Overall, I'm didn't like it enough to make it 'appointment' TV.",Kevin Bacon phoned it in.,1359158400,"01 26, 2013",2,-1
"There are bad movies that make you angry. There are bad movies that make you laugh. And then... there are bad movies that make you feel a little depressed and icky, but mostly just bored.""The Canyons"" is the last kind    a hollow low budget melodrama that begins and ends with empty pretension. It has roughly the same kind of story (shallow rich people, sex, murder) that Bret Easton Ellis has been writing for the past several decades, centering on a rapidly deteriorating Lindsay Lohan and her smoker's croak.Rich brat movie producer Christian (James Deen) is in a relationship with Tara (Lohan), an aging party girl who desperately wants the financial security he gives her. Every night, Christian brings in other people (both male and female) to have sex with Tara while he watches, and sometimes they participate in group sex.Tara convinces Christian to cast struggling actor bartender Ryan (Nolan Gerard Funk) in his latest schlock movie    without mentioning that Ryan is her ex boyfriend, and that she's having a secret affair with him. But Christian suspects what Tara and Ryan are up to    and he sets out to destroy his rival in any way possible. Even murder.Even before it was made, ""The Canyons"" was overshadowed by the forces behind it    it was written by Ellis, directed by Richard Schrade, and starred the perennial train wreck Lindsay Lohan in her ""comeback."" What was more, the movie was funded by Kickstarter and distributed on VOD. This movie could have been on the vanguard of the new wave of entertainment production...... but to do that, it would have to be good. And it's not. Instead it feels like Ellis is running on empty, so he's regurgitating pallid knockoffs of the shocking, controversial kind of stories that he's written about in his books. It's like a Xerox of a Xerox of a Xerox, and it just leaves me wondering why he was so desperate to make this movie.Bless Richard Schrader, he's trying to do SOMETHING with this mess, but doesn't seem to know what. The plot aimlessly wanders around, following Tara and Christian in their little cat and mouse game, having awkwardly unsexy sex and boring us into a stupor with the stilted, hackneyed dialogue. As the final indignity, they try to throw ""twists"" into it, but they are either nonsensical or predictable.So it's a bad movie. But it's not the hilariously awful, awkward train wreck that people wanted. It's too good to be hilarious like ""The Room,"" but too bad to be watchable.It's also kind of sad that the best performance (no double entendre intended) comes from a porn actor. Actually, James Deen is really, really good as Christian    a cold, dead eyed sociopath who has wells of white hot fury inside him. He loves no one, and sees everyone who isn't easily controllable (like Tara) as an obstacle.Sadly, Deen is the best actor here. Funk is painfully out of his depth here. And Lohan is effectively playing herself, though not very well    an aging, damaged party girl who lives off the largesse of rich men because she couldn't cut it as an actress. You can practically see her crumbling away in front of your eyes, with her ravaged face and croaking voice. It adds a poignancy to her performance that her affected acting sadly can't supply.""The Canyons"" is a movie that feels like a halfhearted effort from everyone involved, except the scarily empty eyed Deen. It's not bad enough to be entertaining, and too bad to be enjoyable.",A canyon of emptiness,1377648000,"08 28, 2013",1,-1
"This was bundled in (at no charge) with the newest season premiere of Burn Notice so I watched about 20 minutes of it before throwing in the towel.Bored out of my mind; acting is from hunger (if one can even call it acting); story is totally unbelievable and flat, and the writing is about the same: dreadful.With so much quality programming available, there is no way I would spend time finishing the pilot or watching any episodes in the future.Saddest thing is the creator, Jeff Eastin, is right on with White Collar (which I love).  Graceland just doesn't do a thing for me (except for the cute guys), but even an old lonely gay man like me needs more than young cute guys to be a loyal fan of a program!",Pilot is like a bad episode of MTV's first season of Real World,1371340800,"06 16, 2013",1,-1
So much to say and I tried to be fair but I turned it off about 1 3 of the way through.,just couldn't do it,1387238400,"12 17, 2013",1,-1
"Looking at other people's reviews I'm clearly in a minority. After all, what could possibly be more wholesome than yet another TV series in which the good guys blast away at all & sundry with a never ending stream of Hollywood rounds (the sort that keep on coming long after the magazine is empty...)? Best of all, we don't need to feel even a pinch of remorse because   now this is the Really Good Part, honest   the victims are already dead! What could be better than that?? Needless to say the acting is average, the script is wooden, the plot is essentially non existent, and the verisimilitude likewise missing in action.But, if you are in need of an effective diet plan then apparently being turned into a zombie is just what you are looking for, because although the series is set in & around Atlanta GA where 86% of the population is either fat or morbidly obese, everyone in this series is straight out of Central Casting Los Angeles. Realistically this show ought to be about The Waddling Dead but here in TV land being a zombie means you're pretty darn lean. Not that it matters   gore is gore, blood is blood, and in the end they're all just targets. Remarkably, whereas in the real world people have to train extensively to manage head shots with any degree of consistency even against static targets, here even kids can make special forces style shots with total accuracy. No one ever gets hit by blue on blue, there's never a negligent discharge, and the concept of a ricochet is entirely alien.In other words it's basically boring repetitive mindless violence for the over two crowd. Presumably the series appeals to couch potatoes who simply haven't anything better to do with their lives. As for me, enough is more than enough. This is tedious and violent rubbish   the mental equivalent of eating junk food. Avoid at all costs.",All that is wrong with American TV,1356048000,"12 21, 2012",1,-1
If you want something fun and educational for the kids. I strongly recommend curious George instead which is free on prime.Another fun series is avatar airbender.This one is boring and poorly put together in comparison. Even my dinosaur crazy kid doesn't really get into it.,so so. better other options.,1382918400,"10 28, 2013",2,-1
"Pretentious. This movie tries so hard to be intense, brooding & deep but fails to deliver. No wonder it went straight to DVD. It would have bombed in general release.  Such a disappointment. Don't waste your time or money on this snooze fest.",Skip This One,1379376000,"09 17, 2013",1,-1
I dud not like this movue st all.  I would not recommend it to anyone.I did nit enjoy the story.  Would not support the story line at all.,transparent,1393632000,"03 1, 2014",1,-1
"We seem to have mostly got past humor that belittles people of color, women, or gay people.  But I guess it's okay to make fun of older people, and to do so by belittling them. 'What's your favorite medication?' says one older person to another.  'Better call him soon, since otherwise he's likely to be dead.'  Etc.Ha ha.  Not.",Mean-spirited,1337040000,"05 15, 2012",2,-1
"This started out okay, but became aimless after the middle.  The most attractive character is a murderer who kills his girlfriend's spouse (prior to meeting her).  It's just tedious.",Ran out of Plot,1380412800,"09 29, 2013",2,-1
"I really wanted this to be a 5 star series but its not. I like both the main actors and had high expectations but have been disappointed at the &#34;tough cowboy&#34; &#34;though mob guy&#34; wooden acting. The set for outside the casino is so bad, even today the Fremont street area is not that shiny!If you want to watch a really good series about Vegas in the 60's watch Crime Story&#8230;..better acting, better sets, better cars & way better music. The series starts in Chicago but moves to Las Vegas after the first 2 seasons.","Vegas, Season 1",1392681600,"02 18, 2014",2,-1
"Had Val Kilmer NOT been  in ths movie! I would have given it four stars...Quite some time ago, Val Kilmer was a moderately talented actor. What he lacked in talent, he made up for with being moderately handsome and appealing. But this movie clearly demonstrates how very long ago that was.  Looking bloated and disturbingly older than his actual years, Kilmer sleepwalks through every scene. This is even more evident in the scenes  he shares with the gifted actor Bruce Dern.  Dern is still able to add depth and conviction to his role. Dern is everything Kilmer will never hope to be...The supporting cast is exceptional  especially Elle Fanning.This movie also has some visually stunning scenes. The use of color is incredible.With so many good things going for it, I still cannot recommend this movie   because of how disturbingly BAD Val kilmer is.",Kilmer ruins this movie!,1387584000,"12 21, 2013",1,-1
