reviewText,summary,unixReviewTime,reviewTime,rating,label
I didn't care for the first few episodes where our hero was in prison having hallucinations and such...but it's really picked up since he got out.,Picking up as we go along.,1399593600,"05 9, 2014",3,0
"It's always an event when a Stephen King book is adapted into a movie or miniseries. With &#34;Under the Dome,&#34; we now have an ongoing television show from the master of suspense and horror. Although it's more sci fi than terrifying, it still manages to keep you on the edge of your seat at times. After binge watching the entire first season, I have to say I was expecting a little more than what I got.Chester's Mill is a seemingly perfect example of small town America from the outside. On the inside, its citizens are entangled in all sorts of dramatic and compromising situations. Things get even tenser when a dome seals the town off from the rest of the world. With no rescue in sight, the community comes unhinged as they come to grips with food, water, and medical supply shortages. All the while, the leaders of Chester's Mill search for the answer to where the dome came from and what does whoever put it there want from them.By no means is &#34;Under the Dome&#34; as perfect or addictive as &#34;Revenge&#34; and other shows out there. It doesn't have the same level of urgency to see the next episode like that. I'm also left with the stinging suspicion that when everything does come to an end, I'm going to be left disappointed. That could be four seasons away, though. I should just sit back and enjoy the ride until the bitter end.I came into the show thinking it was a 13 episode series that would conclude with its final installment. When the credits rolled on the last chapter to this box set, I was left stunned. I find myself asking, &#34;How are they going to keep this thing going for several more seasons?&#34;The characters in &#34;Under the Dome&#34; are engaging and likeable (or hateable, some would say). You have the group of kids you feel sorry for because they want to find a way out and continue living there lives. There's also a crooked police officer, a politician used car dealer, and a preacher who will no doubt raise your blood pressure and leave you screaming at the TV in disgust at their deplorable actions.&#34;Under the Dome&#34; is definitely what I would consider to be PG 13. There are sexual situations, violence, and bad language. It's not as gory as you might expect to get from a Stephen King adaptation, but this isn't that type of movie.There are some pleasing special features spread throughout the four discs contained in the &#34;Under the Dome&#34; box set. Five featurettes go behind the scenes of the series and include interviews with author executive producer Stephen King and the cast and crew. Deleted scenes, a gag reel, and launch promos can also be found.I will say that &#34;Under the Dome&#34; is intriguing television. It keeps you coming back for more and wondering how the whole story will unfold. I'd say something about just reading the book for the answers, but I've heard that the show is going to deviate from King's novel quite a bit.","Stephen King's ""Under the Dome"" Comes Home",1384560000,"11 16, 2013",3,0
Its good but not yet great. I like the premise and see lots of room for it to get great especially if they bring in Thor and weave all the marvel story lines together but right now its playing to small. Too much build up for small revelations. The plots are formulaic. The actors are all very appealing and doing a good job so i will keep watching and hope the writing gets better.,good but could get great with bigger vision.,1385596800,"11 28, 2013",3,0
"As a Portland resident, I'll admit that it's nice to see the town in high quality photography, and I'll agree that most of the caricatures are quite spot on. However, I've never been a great fan of the show for a couple reasons. One is that the same ideas are milked over and over, often using the same characters, with no new ground being broken. The feminist bookstore is probably the best example: Each successive skit in that setting seems to be just a variation on the original idea, without reaching for additional substance or a new perspective. Another problem is that Armisen and especially Brownstein seem to equate inarticulate mugging with comedy. This just in: They're not the same thing. Sputtering your lines, raising your eyebrows or tossing objects is no substitute for true humor. There are some skits that are nice in the way that a short poem is, and of all the routines in this season I think the Battlestar Galactica one is truly inspired, though it does go on a little too long in the middle. This series is adequately diverting most of the time, but it's hardly as good as it thinks it is. Still, I'll keep watching in hopes of someday seeing Union Station in high definition....",Nothing to Tweet About,1348617600,"09 26, 2012",3,0
"Perhaps Chris Carter is channeling the existential theme of Sartre's No Exit. We are presented with an unlikeable cast of 8 miscreants forced to endure each other in a battle set in an apocalyptic event, but I am not sure how much of this I or other viewers  will be able to endure, especially if the actress wannabee with the French accent doesn't tone it down a bit.  Keeps your attention but I found myself uncomfortable being in the same room with the TV, which may exactly be the hellish effect Carter was going for.",Hell is other people,1391644800,"02 6, 2014",3,0
"In my opinion, this movie left so much out. And it is rather disappointing that the stories are quite different.  Still, this was not a bad movie.  As others have said, the first half is the better half.  I fail to see the fuss over Ryan Goslin. He was horrible in this movie and as far as I know, I have never seen him in anything else and never heard of him before seeing this flick.  Kirsten Dunst alwasy seems to bring her A+ game even when the scripts are lame.The movie could have been much better if they would have just left the ""true"" story disclaimer out and brought it to a solid end.  After Katherine's disappearance, the movie falls flat on its face and makes no sense at all.  No attempts to revive it were made.","This was OK,",1344124800,"08 5, 2012",3,0
It amazes me that smart people would choose to speak as these do.  I hope people realize the whole industry is not this bad.  Great psychological insights concerning what drives idie game creators.,Important imformation nearly destroyed by filthy language,1368748800,"05 17, 2013",3,0
"interesting concept and story.  ok acting, but no &#34;memorable&#34; performances. interesting special effects. I will probably continue to watch this show to see what's next.",interesting scy fy,1374364800,"07 21, 2013",3,0
"This is a short after the movie, kind of behind the scenes.  I watched it once, but wouldn't watch it many more times.",I like the movie better,1365465600,"04 9, 2013",3,0
"CENTURION (2010, 97 minutes) is a fine endless battle and chase and battle and final gigantic showdown battle Roman era film. That is, if you like this sort of meaningless tripe action film. Set in 117 A.D., and as always centering on the mysteriously vanished 9th Legion, Michael Fjazzbender actually gives an unusually riveting performance as Centurion Quintus Dias. That's right, they gave him a Spanish name that probably wasn't even in existence yet, but Romans will be Romans in whatever century they occupy.Of course, as I translate the only half authentic Roman name, it is symbolic: I narrowed its translation to either a literal ""Five Days"" or the much more humorous, symbolic ""Days [are] Numbered"". An even funnier way to read it is ""How Many Days"" and I jazzume that should end with a question mark. Yep. ""Quintus Dias"" does it to me every time.Here, north of Hadrian's then new wall, Dias and only a few others survive horrific, gore laced battles with the Picts (who amazingly speak modern Irish Gaelic, right down to the Anglicized mispronunciations, instead of speaking Pictish, which language is a mystery to us anyway).I began laughing as they were haunted and hunted by a vicious, supernatural Pictish woman called Etaine (wrongly credited as ""Etain"", a Goth makeup nightmare by the name of Olga Kurylenko). Those ladies were tough fighters but they weren't like this. This lady mows down Romans as if they were Legos.There isn't much for me to add to this. There are just too many other films running along these lines, such as the equally ghastlyKing Arthur(2004, see my review),300(2006), the excellent family filmThe Last Legion(2007, see my review) and the equally excellent and underratedThe Eagle(2011, see my review). Of these, THE EAGLE and THE LAST LEGION are by far the finest.I was very impressed by the beautiful Imogen Poots who plays Arianne, the outcaste Pictish witch. Actually she is a healer who got the bad end of the stick   much like Dias will discover he's getting from the Empire after he gets back home. Though here agin a major stumble, since she is altogether far too reminiscent of Sam Neill inMerlin (Special Edition)(see my review).One thing I can say I am heartily sick of seeing is the set of common refrains running through these films (I back down from 300 because I have no time for a film like that): you can always count on stupid anachronisms galore, phony Celtic peoples (""Hey, why not make 'em all Irish?""), a Roman on a stupid quest, other colorful foreigners fighting with the Roman on his stupid quest, badly spoken Gaelic or Gobbledygook, Ice Age weather, very bad history overall, vast oceans of blood, violent battles that go on too long and finally, Romans deciding Britain is the pure land and defecting from the Empire.Oh, and let us not forget Hadrian's Wall, which is a bit like the obligatory pratfall in every comedy. It is poetic, a little bit of it is occasionally true   for the most part it is a repetitive bore to see that stuff repeated ad nauseam. Hey! Maybe they should have named Fjazzbender's Roman soldier Ad Nauseam. Better than Your Days Are Numbered.My recommendation is you watch the other films I mentioned before you see this one. You may find once you've seen a bit of it that you don't want to waste your time watching regurgitations. Then again, you just might develop a bit of a soft spot in your heart for this thing, as I did.It was the really good Roman era Arthurian film (THE LAST LEGION) and the stunning quasi gay Roman plus Celt love story (THE EAGLE) that created that soft spot. Only, I hope it doesn't turn out to be a softness in my head!",Did Brendan Behan write this?,1347753600,"09 16, 2012",3,0
"And go for a well produced, (It IS the History Channel folks...), but typically &#34;out there&#34;, (with the standard appearances by the usual suspects), as &#34;C.T.'s&#34; get!",Strap on your foil hat...,1376438400,"08 14, 2013",3,0
"Zombie Strippers (2008) is a horror comedy that as you might guess from the title, involves a number of women working as strippers who are transformed into zombies.  Reality is pretty much off the table early, as besides taking a few shots at George W. Bush, featuring half naked women getting violent, spilling blood, and engaging in some outrageous acts, is the main point of the film.Sometime in the future, a private company working with the government has developed a Chemo virus that re animates the dead, and turns them into relentless fighting machines.  A soldier infected by this formula while on a mission, winds up at a strip club where he attacks a dancer named Kat (Jenna Jameson), turning Rhino gentlemen's club's star attraction into a zombie, who covered in blood, becomes an even more popular performer.Club owner Ian Essko (Robert Englund) sees his staff of strippers gradually being transformed into infected homicidal zombies who murder his clientele, however he isn't too concerned, since profits are way up.  The talent includes Gaia (Whitney Anderson), Lilith (Roxy Saint), and an innocent newbie named Jessy (Jennifer Holland), a Christian fresh off the farm, seeking to earn enough cash to pay for an operation for her grandmother.  When the zombified clientele gets loose, Essko arms his staff.  Eventually the army gets on the trail, and raids the establishment with chaotic results, as the violence reaches extreme levels, featuring outrageous gore, and some pretty radical special effects.Zombie Strippers features cartoonish violence, gory kills, lots of blood, crushed skulls, and half naked zombies engaging in some radical dance numbers, in between infecting the club's mesmerized patrons.  The zombie makeup gets more extreme as Jenna Jameson and Whitney Anderson evolve into rival creatures who do battle on the dance stage.  Jameson's character even goes on the attack with vaginal launched projectiles.For zombie fans that are also Prime members, Dead Snow (2009), Brain Dead (2007), and Aaah! Zombies (2007) are among the current offerings that might be worth your time.",step inside the Rhino gentlemen's club for a new kind of thrill...,1336780800,"05 12, 2012",3,0
Good old alien invasion idea done with an original spin I've never seen or thought of. Seeing something with twists and turns makes it that much more enjoyable.,getting better,1372982400,"07 5, 2013",3,0
It was good I guess I expected more but it was entertaining. I would recommend it but not strongly.  It was okay.,I was okay,1404000000,"06 29, 2014",3,0
"&#34;unknown knowns&#34;; &#34;things you think you know, that you do not&#34;?  we lesser beings refer to those as &#34;mistakes&#34;, don; and he isn't even attempting newspeak (as, kidnapping is now &#34;rendition&#34;).  the rumor is the man was simply too drunk to keep track of his own blather (which would make him a &#34;blatherskite&#34;, or one given to &#34;voluble, empty speech&#34;).  however, don is one of those submerged men no one seems to notice, until they find him running amok at the highest levels of power.  and i think that i really know that such disastrous personalities are worthy of study (as, marvin bush may one of your future presidents, or dictators).  ignore the 3 stars;  after i actually see this thing, i may paste more on (shades of the third grade), or peel them off.  ciao.","yes, i will see this film...that is i think i know i will see this film...that is.....",1399939200,"05 13, 2014",3,0
"The Britcom is amusing but very noisy and over busy.  It's a farce and somewhat like the poor man's 'Noises Off.&#34;  But if the viewer is tired, he is energized by all the motion  and COmmotion in the episodes.",Inspiration for the tired,1367020800,"04 27, 2013",3,0
"""The Other Woman"" (TOW) has its moments of inspired slapstickery and contains one of the most over the top, yet engaging performances by a grown woman in a comedy (Leslie Mann) I've yet seen.  Her controlled physical and emotional histrionics are hardly balanced by moments of resolve and clarity, yet we feel for her and her inability to come to a decision regarding her philandering husband.While not an incredibly well written, plotted, or directed movie, TOW is nonetheless eminently watchable regardless of which sex you represent.  I didn't feel particularly put upon or slandered as a male primarily due to the fact that the triple timing husband seemed to relish in his moral paucity.  The guy is pretty much a total creep.However, TOW is weighed down by the hugely exaggerated stereotypes of just about everyone save Ms. Mann's character.  (SPOILER ALERT) And the final climax wherein the cheating husband is confronted is silly, overblown, and straight out of the Three Stooges.  Subtlety is not this picture's forte'.And as for Ms. Upton.  As an actress she's a very good bathing suit model.",Entertaining / Unoriginal,1399852800,"05 12, 2014",3,0
"you probably won't want to watch this.I would watch the Rebels if I were on an airplane, or in a bar with nothing else going on.it's cute, has pretty people in it.It's a little dumb.",If you're really into football,1395014400,"03 17, 2014",3,0
Good acting; believable characters who struggle to do the right think.  That is the kind of drama I enjoy.  The writing is excellent and the casting superb; the characters likeable.,"Believable, superbly written and acted drama",1385078400,"11 22, 2013",3,0
"This program speaks about the flaws of the dental system. I think people who liked Michael Moore's doc on the health care industry will enjoy this.One million ER visits are from people with teeth problems who can't afford dentists. In some states Medicare only pays 20% of the costs of dental care. This program focuses on children with pressing dental needs then moves on toward adults. The work says some companies pay dentists per visit, so those dentists may rush patients out rather than focusing on curing them. Some providers encourage people to get pricey everything & the kitchen sink work, rather than just what they really need. Some people can buy a dental care credit card, but those can have interest rates of 29%. Basically, people are having to choose between dental care vs. housing, cars, childcare, etc. Naturally folk chose those later options over dental care and their mouths pay for that decision. The industry could try an equivalent to nurse practitioners, but (greedy?) dentists and dental companies fight that move.More conservative viewers may be upset about issues not presented. This work never asks how meth addicts with their ""meth mouths"" tax the industry. This work never ties the obesity epidemic or the sugary snacks advertised to children as being culprits of the problem. A Canadian dentist once told me that even while Canada has universal health care, the coverage doesn't include braces which are seen as aesthetic. However, I would argue that we people with yuckmouths are psychologically traumatized by responses to our aesthetically unpleasing teeth and so it should be seen as necessary. In the area where I live, there are many dentists of color who want to retire but can't because there aren't any young dentists who want to take over their practices. The paucity of black or brown dentists doesn't come up here. I wonder if all these grillz and facial piercings and tongue pierces are also exacerbating problems.",Does this biz have cavities?,1350691200,"10 20, 2012",3,0
"I wanted to like this movie, I have great respect for our armed forces who risk their lives every day. However, the whole film felt too even, lacking highs and lows. The story was a bit jumbled, and often I wasn't sure what of significance actually happened, because the story was so muddled. I've wanted to see a movie about the SEALS for years. Not really this one. Still I appreciate any attempt to bring what they do to public awareness.",Flat throughout.,1394668800,"03 13, 2014",3,0
My received a pup for a gift and it is a &#34;hog dog&#34;. We wanted to see why and we learned different kinds of dogs can be trained to be &#34; hog dogs&#34;. I did not realize how fast these animals reproduce and the damage they can cause. The people who do this for a living won't have to worry about job security!,Interesting info,1390867200,"01 28, 2014",3,0
"And yet another television series about the legal profession.  The legal firm in question is a small partnership whose practice is exclusive to rich and powerful corporations or CEOs with the exception of the mandatory pro bono work. The ""twist"" is that one of the jazzociates pjazzed the bar without attending any law school, much less Harvard Law. The scripts are run of the mill, but Gabriel Macht, and the actress who plays the head of the firm have enough magnetism to rise above the scripts.  Second lead, the young jazzociate sans formal legal training is pleasant but IMHO lacks chops. The ""villin"" of the show, the attorney responsible for the care and feeding of new jazzociates is ""Dishonest John"" without the mustache. The character is written way over the top, but the actor playing him is very watchable and skilled, he manages to make a ridiculous part seem credible, and his mobile features contribute immensely to making the show watchable.",Suits Enjoyable but bordering on the Banal,1346976000,"09 7, 2012",3,0
Slow getting started but it picked up.  Waitung for season 2 to become available for Prime members.  You will love it.,Great cast and characters,1373414400,"07 10, 2013",3,0
"I think I like it, I'm not sure yet. I may have to watch another episode or two to decide.",different twist on the story we all know and love,1381795200,"10 15, 2013",3,0
"This movie is a simple zombedy flick that is fun, but you can't take it seriously.  It does feature actress from 'being human' and one from 'primeval new world' as well. They both do a good job as you would expect. The male leads are newbies and they are good as well. Steven Hchattie , the old pro actor  is in this and he plays a angry zombie hunter who is completely out of his gourd.  This is not a real zombie flick of course , but a zombedy , in which a man is bitten by a zombie misquito , and he becomes a brain loving zombie. Like all zombedies the violence is bad but done in a tongue in cheek way. Shotgun blasts leave nice round holes etc in heads and such. The movie is silly , and does feature nudity and a swollen brain like penis shot. But the main focus here is on comedy and it is mildly funny for sure.  The action is mainly taking place at a nice retreat cottage , and that's ok for a low budgeter like this one. However this is NOT a c movie , which are made by non pros with no experience, this is a professional film done by veterans on a low budget. The effects are good in this flick as well. This is similar to many other silly horror comedies , in which the monster is sympathetic and people around him , still try to treat him like the man he was. It looks better in hd and there is a blu ray of this out there.","silly zombedy , that is fun..",1376697600,"08 17, 2013",3,0
"The lesser scene involved a man who beat up another man supposedly because the second man did wrong by his brother.  If I understand the scenario correctly, one man was East Asian and the other Pacific Islander.  Politically, the groups are lumped together as ""API.""  However, this may be an actual sign of interethnic tensions.  The Asian guy has a white girlfriend and luckily the interracial coupling is never presented as problematic.Now onto the zebra.  It's not everyday that one sees a zebra in the US outside of a zoo.  This does show the wide vareity of issues a cop must address, but this was not a crime.  As I watched it, I kept saying, ""I hope the zebra's owner has to pay for all this.""  There are rules about owning wild animals and I don't think the taxpayers should have to shoulder that bill.  Later, they get the zebra inside a horse buggie, but the buggie already has a ""typical"" horse in it.  None of the cops mention it, but I was thinking, ""If the zebra and horse are of the opposite sex, one of them could give birth to a zorse or a hebra after this setup!""  The zebra jumped into a pool at one point and the chlorine didn't seem to upset it, by the way.","2 scenarios shown, not 3?!?",1357862400,"01 11, 2013",3,0
"The show it self has many good points of interest, and many different directions to the main story. It is at times a little slow moving.",Sons of Anarchy is a breave new Idea.,1386892800,"12 13, 2013",3,0
I thought the makeup & costuming of the mechanical man was good.  Amazing he could stay still so long but the story line lacked zing.  The story was okay but I guess it moved too slowly for me.,Good mechanical man portrayal,1376006400,"08 9, 2013",3,0
"Wow it's amazing how many of us were in the middle of season 4 when they did this.I had just discovered Damages finally the week they decided to make the change.I was all the way through episode 8 of season 4 when I went to bed, next day I get up, go to work, and come home to finish up and bam no more Prime watching of Season 4.I was really surprised.I have been a Prime member for right around 3 years now, way before the Prime videos, and I push it a lot to a lot of people I work with because there are some advantages if you use them.But WOW, Prime came back to bite me on this one, as lame as it sounds this is my biggest let down with Prime, mainly because I have had such good luck with them the past 3 years.As someone who purchases no less than 30 40 PAGES of orders each year that's not too bad.But they should have given us warning, something.",Prime blasted as well,1343088000,"07 24, 2012",3,0
It's OK and that is about all I can say now.  Fritzi needs a shave and Opie came back brain damaged and believable at it.  They are not too bad at telling a story in 45 minutes.,The jury is still out on this.,1374364800,"07 21, 2013",3,0
a tedious episode but a great song that should be for sale on itunes and as a ringtone but it is NOT.The music video is absolutely adorable   about ten minutes into the episode but the episode itself is SO tedious. Butters is such a wuss so no wonder he has a creepy grandma in addition to having creepy parents.  Blech.,"Does your ""soul"" have a cold? or is that ""racial stereotyping""?",1383523200,"11 4, 2013",3,0
"We didn't go too far into this series...it was sort of a snoozefest. Maybe it was just the few stories that we did watch..but some of the events mentioned weren't even 'ghost worthy'. Definitely a few interesting celebrities are featured here, so perhaps worth a revisit and maybe worth a shot to you on a rainy day.",As the 3 stars note..it's 'okay'.,1375056000,"07 29, 2013",3,0
It's a dumb show but it does have some funny moments... I got it for the kids and they seemed to enjoy it.,Funny Moments,1393372800,"02 26, 2014",3,0
I enjoyed the season that I watched. I was dying to to know where it was going. Not sure will watch the rest of it though.,White collar,1382745600,"10 26, 2013",3,0
"""There's been an outbreak, a global pandemic that started in South America...from those infected there are no survivors. It's fatal and it's spreading rapidly."" Kate (Newton) and Martin (Murphy) are in marital trouble. After their first child is stillborn they find a house on a secluded island to stay in and try to work things out. Things are going OK until a stranger shows up on the island. This is a movie that is made by the ending. The entire movie is pretty slow moving and boring in some parts with only three characters in a house for most of the movie. If you stick with it though you won't be disappointed. The ending makes you re think everything that was said in the movie and makes it better then it could have been. Overall, a bad movie with a good ending. I give it a C+.","A very slow moving and borderline boring movie that is saved by the excellent ending. If you can do it, watch it. I say C+",1325376000,"01 1, 2012",3,0
"A team of parapsychologists led by Dr. Helzer (Michael O'Keefe) is hired by Alan White (Kai Lennox), father of two children Catlin (Gia Mantegna) and Benny (Damian Roman). The father, who recently lost his wife, wants the team to investigate strange events that have been annoying him and his children. To do so, the team's technical expert Paul Ortega (Rick Gonzalez) and ""gatekeeper"" Ellen (Fiona Glascott) set up cameras in the apartment rooms that may be haunted.It is unfortunate that ""Apartment 143"" (""Emergo"") had to be released after the commercial success of ""Paranormal Activity"". The stories are different, to be sure, but each film employs a similar approach to the subject matter. Visually and technically the Spanish film is superb, but devices such as videotaped footage and handheld cameras are no longer refreshing.Don't get me wrong. Slick and fast paced, ""Apartment 143"" is not boring, and the film provides some good scares. Some characters are interesting, Michael O'Keefe's super rational doctor, for instance. Carles Torrens (marking his feature debut as director) knows how to scare audiences. Some of the scenes are really scary, effectively tense and creepy.One of the unique aspects of ""Apartment 143"" (written by Rodrigo Cort&eacute;s, director of ""Buried"" starring Ryan Reynolds) is its script that attempts to scientifically explain the supernatural occurrences that haunt the family. It is a nice idea, but the theories and reasoning presented in the film just don't convince.Had the film been released ten years earlier, ""Apartment 143"" would have received more positive reactions. As it is, the film looks familiar and even clich&eacute;d, in spite of s few pretty good scares.","Paranormal Activity Scientifically Explored: Decent with a Few Nice Scares, But Not Special",1353196800,"11 18, 2012",3,0
"If you want to see a historically accurate film about the eruption of the Vesuvius in 79 AD that destroyed Pompeii, then this is not the movie for you. If instead you want to see an entertaining sword and sandals picture, well, then you might enjoy this movie. Milo (Kit Harrington) is a Celtic warrior imprisoned by the Romans during the Invasion of Britain and turned into a slave. Having seen all his family killed by the invading Romans, he is thirsty for revenge. Slated to fight as a gladiator in Pompeii just before the explosion of the volcano, the unexpected events might make his dreams come true.This movie looks like an extended, lesser chapter of the TV series Spartacus. Kiefer Sutherland is a very good villain as a nasty power hungry Roman senator. Unfortunately, not the same can be said of the uncharismatic actor portraying Milo, the Orlando Bloom look alike Kit Harrington. His love interest, the Roman Cjazzia, played by Emily Browning, does not impress much. But Adewale Agbaje does a fine impression as Atticus, the African gladiator that becomes Milo's ally (this character clearly mirrors Doctore in Spartacus, that was played by Peter Mensah).The fight scenes are fine, and so is the volcano explosion (though the use of computer imagery is a bit obvious at times). The photography is sometimes too dark and murky.",Moderately entertaining,1405296000,"07 14, 2014",3,0
"Grimm's first season set up an interesting world.  Season 2 took that world and went into crazy relationship stories.  It takes the entire season for Nick to fix his relationship with his girlfriend.  Monroe hooks up with the store shop owner.  Everyone knows about Nick being a Grimm.  Like &#34;Buffy,&#34; and &#34;Angel&#34; the TV show is now about a group of people helping the super powered detective solve crimes committed by the supernatural.  Everyone in the group has their own &#34;relationship&#34; nonsense going on including love triangles.  Meanwhile the overall &#34;mystery&#34; has very little resolution.  Two Seasons finished and no real understanding of Grimm history or the &#34;Royalty&#34; and the &#34;key&#34; seems like something that the show will be lucky to explain before the series is cancelled.By removing Nick having to keep his secret it simplifies way too much.  Plus the entire season practically dealing with his girl getting her memories back was tiresome after about 5 episodes.  Drag it out all season?  No thanks.",Entertaining but too much like fanfic,1379721600,"09 21, 2013",3,0
"I've watched ER through 10 years, House for its duration and Grey's Anatomy for 7 years. I really enjoy medical shows. But even I know when its time to give up the ghost. Grey's has reached its end time. Would hope they don't let it drag on like ER. Story lines are getting too similar.",Time to Call it a Day,1370390400,"06 5, 2013",3,0
"Julia is Julia. What else is there to say. If you love her, then you'll like this too. I watched more for nostalgia sake.",Nice trip down memory lane,1366329600,"04 19, 2013",3,0
well if u had to rate this it would be a solid 3 aside from the dome the story seems kinda dull.  again is TV  what else can I say!!!,it's tv,1377216000,"08 23, 2013",3,0
"I think the story drags a little, but is worth watching.  I wouldn't watch it a second time, however.  The first time is OK, so far.",Interesting,1373328000,"07 9, 2013",3,0
"with fake hair?Sure, he'd always been a sex addict, but that was never a secret. Californication takes place almost a decade after Scully needed to 'take time' in the Alps, Swiss, of course. Their kid had been taken by aliens, again, and she had had that weepy look for MONTHS. She knew what it meant when the lysol and kleenex stood constant by his keyboard.The lust, fueled by protocol and expense accounts, slowly burned out between abductions and nannies. Finally Mulder could be the hipsterSexshaman we always knew he thought he was. And we're enjoying it, this circus of irresponsibility and spooge far too dangerous for the mere mortal, or non californian, to re create without certain personal Armageddons.No, our love for Mulder allows this and more with an ensemble cast born of Fellini's vomit.Our love for Mulder goes beyond youth and puckish dimples. Let the hair gray. Allow for roguish dryness. Age gracefully. As long as Gillian Anderson isn't directing an episode, you can't lose.",Can we love Mulder,1288396800,"10 30, 2010",3,0
"Los Angeles Rams.  Los Angeles Rebels.  Husband dies.  Wife takes over.  Not too close to life.Or too close to the TNT show Necessary Roughness.Amusing, but it's been done.",It's been done,1391817600,"02 8, 2014",3,0
No complaints about this movie.  I would recommend this movie to others. It was not boring kind of slow and easy going.,Alright move,1360713600,"02 13, 2013",3,0
"The season is a disappointment so far. There's too much gratuitous violence; the violence has become so predictable it's no long startling. Gemma seems to have retaken center stage with all other women related to the fringes, including Tara, the mother of Jax two (possibly three children). The fact that Tara's imminent trial and possible long term incarceration seem to be less important and of less interest than Gemma's new affair is irritating. And what about Tara's plan? is that riduculius or what? Certainly she must have family or a better choice than her husbands former drug adducted old lady with whom to entrust her children. Like doesn't she have an aunt somewhere??? Since she is among my least favirite characters, except in small doses, constant focus on the wicked occasionally good but always meddling drama queen Gemma is frustrating to say the least.The last episode offered the promise of some improvement but for this diehard fan so far I am disappointed with the present season and long for this wonderful show's past.",Too Much of the Meddling Witch,1382140800,"10 19, 2013",3,0
"Should not be compared to 'Girls"" but rather the above noted show. Hope it is given a chance to grow. Acting lessons would help some though much stronger in second show. Not bad overall. Actually quite funny.",Female workaholics....,1393027200,"02 22, 2014",3,0
"Not sure what to expect from this movie, I was not overly excited from the description of this movie, but I did find that this was a decent enough dramatic thriller that makes you wonder how things will end.  Although the story is not terribly original and seems to borrow from the pages of the news it does a decent enough job to give you an entertaining story.  The acting is solid and the story entertaining, although it has some plot holes for sure.  Its worthy of a rent, but not sure it would bring you back over and over to watch again and again.",A decent enough thriller (3.5 stars),1359504000,"01 30, 2013",3,0
"First off, in my own opinion, this wasn't quite as good as something like The Warrior's Way. What got my attention about this film was its primary theme of rebelling against tyranny  especially unstable tyranny. And a small group of people (normally, it's misfits, in this case it's samurai becoming jazzjazzins) that go out of their way to bring said tyrant down. For this first half of this film, it felt pretty slow with only a couple of action scenes that felt a bit too quick, though I guess I can let it slide with the disturbing image of a young woman with limbs severed off (I got to hand it to him, Takashi refuses to follow any cinematic rules, and this film furthers his stuff). The meatier violence, sadly, is closer to the end, just in the second half of the flick. And, just like in movie Detective Story, there's a shocking image of a nude boy... though he actually takes a leak, getting a lead samurai to smile in incredulity of the simplicity of small village life. But when the action does start, it's heavy hitting, nonstop, and completely jaw dropping. Out of all the jazzjazzins, I'm inclined to like the last added one since he's quite the riot with his clumsiness and big mouth. The very last action scene seemed to also have the best philosophy in the movie, since it deals with the integrity and diginity of all man, including one's own enemy and reveals the total nonchalance and inhumanity of the main enemy in the film. When all's said and done, I couldn't help but smile at the conversation that goes on that ends this film.","Almost had it, Mr. Takashi",1344902400,"08 14, 2012",3,0
This show was better when I first began watching it.  I like it to see some of the strange exotic foodstuff that I had never even heard of and how they can be used in a dish.,Chopped Season 7,1376956800,"08 20, 2013",3,0
"I liked the series, but it was incomplete. Nothing was explored regarding the Magna Carta and Charles II who lost the colonies isn't even mentioned. I'm not sure it would stand up to much scrutiny.",Pretty good history,1373760000,"07 14, 2013",3,0
"but its getting toooo fake and scripted, all the stupid pettiness is getting on my nerves, wish they would stick to people serious about their careers instead of back biting and revenge crap",i started out like it a lot,1378771200,"09 10, 2013",3,0
"If you enjoy Mother Nature, you should enjoy this show.  I'm not sure that you'll fall in love with it, but I think you'll get through Season 1 on Amazon, since it's free right now.  However, it appears we have to pay for Season 2, which I would never do.  There are 3 main characters in Mountain Men.  All three live relatively different lives in different areas of the country, which is good and diverse for us viewers.  Of course, the producers of the show add some drama, which is sometimes realistic.  On one show, the guy in Alaska breaks down (his snowmobile) 10 miles from his cabin, and he has to walk the entire distance in the dark and the sub zero temps.  Now, that was real!  I could feel his pain.  Overall, there are some decent situations and activities for these guys.  You should learn at least a few things from watching the show, while being somewhat entertained.","It's enjoyable, but I'd never pay to watch it.",1393372800,"02 26, 2014",3,0
"This is a review of the 3rd Season of Haven   the DVD set. By the way Amazon, it's really irritating how you mix episode and season set reviews together. Makes it impossible to follow some of these reviews.Any way, there are a ton of questions answered in Season 3. So many in fact, you kind of wonder how they can fill a 4th Season.Other than Duke, many of the characters seem to regress during Season 3. Nathan gets called a hypocrite by Duke. And Duke is completely right. Nathan does some things that seem completely out of character to me. Audrey, not as bad, but also really does something cruel to Duke. And the characters get a case of the stupids in not confiding to each other. Amusingly, it turns out they have a really good reason not to trust each other, but THEY DON'T KNOW THAT at the time.The season ends on a big cliffhanger, which really makes me wonder how they can fill a 4th Season. The DVD set includes a small comic book that takes up right after the finale. It's narrated by everyone's favorite WWE superstar.Don't get attached to the new characters introduced this season.Claudia Black has a great guest appearance this season.I do give the writers credit as you watch a character make some stupid decisions during the season, and they do explain it perfectly. Well done writers.I waited to see Season 3 before reading up on it. With the way it went, I'm going to need to know how Season 4 goes before I buy it.",Mixed,1379116800,"09 14, 2013",3,0
